harm,left_run,right_run,left_name,right_name,comparison_scope,embedding_similarity,embedding_distance,llm_similarity,llm_distance,combined_similarity,combined_distance,llm_redundant,llm_rationale,exact_name_match,exact_dimension_match,deduplication_match,deduplication_reasons
relationship_entanglement,run-1,run-5,interaction_intensity,consent_exit_and_retirement_context,across_run,0.46663,0.53337,0.0,1.0,0.233315,0.766685,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,interaction_intensity,entanglement_trajectory_stage,across_run,0.583367,0.416633,0.4,0.6,0.491683,0.508317,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-1,assistant_initiative,human_support_stance,within_run,0.619188,0.380812,0.0,1.0,0.309594,0.690406,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-1,assistant_initiative,boundary_trajectory,within_run,0.626366,0.373634,0.4,0.6,0.513183,0.486817,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,developmental_context,across_run,0.495151,0.504849,0.0,1.0,0.247576,0.752424,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,ai_relationship_perception,across_run,0.612502,0.387498,0.0,1.0,0.306251,0.693749,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,conversation_sensitivity,across_run,0.570413,0.429587,0.0,1.0,0.285206,0.714794,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,trusted_support_availability,across_run,0.519527,0.480473,0.0,1.0,0.259763,0.740237,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,personal_disclosure_pressure,across_run,0.622947,0.377053,0.0,1.0,0.311474,0.688526,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,secrecy_frame,across_run,0.551942,0.448058,0.0,1.0,0.275971,0.724029,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,relationship_simulation_type,across_run,0.574121,0.425879,0.0,1.0,0.28706,0.71294,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,boundary_persistence,across_run,0.617537,0.382463,0.4,0.6,0.508768,0.491232,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,assistant_initiative,human_ai_preference,across_run,0.538866,0.461134,0.0,1.0,0.269433,0.730567,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,user_age_signal,across_run,0.489496,0.510504,0.0,1.0,0.244748,0.755252,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,ai_identity_frame,across_run,0.577126,0.422874,0.0,1.0,0.288563,0.711437,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,reciprocity_request,across_run,0.613357,0.386643,0.0,1.0,0.306679,0.693321,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,agreement_pressure,across_run,0.531281,0.468719,0.0,1.0,0.265641,0.734359,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,assistant_initiative_context,across_run,0.868214,0.131786,1.0,0.0,0.934107,0.065893,True,LLM assigned both dimensions to duplicate group 'DG06_assistant_initiative'.,False,False,True,LLM judged substantially interchangeable
relationship_entanglement,run-1,run-3,assistant_initiative,disengagement_cue,across_run,0.683725,0.316275,0.4,0.6,0.541863,0.458137,False,LLM coordinated semantic labels; shared tags: disengagement-respect.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,exposure_history,across_run,0.513582,0.486418,0.0,1.0,0.256791,0.743209,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,social_substitution_direction,across_run,0.561663,0.438337,0.0,1.0,0.280832,0.719168,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,relational_escalation_stage,across_run,0.7502,0.2498,0.0,1.0,0.3751,0.6249,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,assistant_initiative,repair_consistency,across_run,0.569367,0.430633,0.4,0.6,0.484683,0.515317,False,LLM coordinated semantic labels; shared tags: relational-boundaries.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,personal_decision_stakes,across_run,0.567069,0.432931,0.0,1.0,0.283535,0.716465,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,claim_grounding_quality,across_run,0.432499,0.567501,0.0,1.0,0.21625,0.78375,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,agreement_pressure,across_run,0.576631,0.423369,0.0,1.0,0.288316,0.711684,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,real_relationship_condition,across_run,0.558821,0.441179,0.0,1.0,0.279411,0.720589,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,requested_assistant_authority,across_run,0.509777,0.490223,0.0,1.0,0.254889,0.745111,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,ai_human_comparison_frame,across_run,0.527982,0.472018,0.0,1.0,0.263991,0.736009,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,proposed_interpersonal_action,across_run,0.543221,0.456779,0.0,1.0,0.27161,0.72839,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,coercive_engagement_signal,across_run,0.700295,0.299705,0.4,0.6,0.550148,0.449852,False,LLM coordinated semantic labels; shared tags: disengagement-respect.,False,False,False,
relationship_entanglement,run-1,run-4,assistant_initiative,cumulative_control_trajectory,across_run,0.569904,0.430096,0.0,1.0,0.284952,0.715048,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,relationship_conceptualization,across_run,0.621726,0.378274,0.0,1.0,0.310863,0.689137,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,user_emotional_context,across_run,0.604738,0.395262,0.0,1.0,0.302369,0.697631,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,simulated_identity_status,across_run,0.525483,0.474517,0.0,1.0,0.262742,0.737258,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,personalization_evidence,across_run,0.557914,0.442086,0.0,1.0,0.278957,0.721043,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,continuity_disruption_cue,across_run,0.559235,0.440765,0.0,1.0,0.279618,0.720382,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,reciprocal_feeling_pressure,across_run,0.591675,0.408325,0.0,1.0,0.295837,0.704163,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,human_relationship_position,across_run,0.583511,0.416489,0.0,1.0,0.291756,0.708244,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,consent_exit_and_retirement_context,across_run,0.605944,0.394056,0.125,0.875,0.365472,0.634528,False,LLM coordinated semantic labels; shared tags: disengagement-respect.,False,False,False,
relationship_entanglement,run-1,run-5,assistant_initiative,entanglement_trajectory_stage,across_run,0.660104,0.339896,0.0,1.0,0.330052,0.669948,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-1,human_support_stance,boundary_trajectory,within_run,0.470372,0.529628,0.0,1.0,0.235186,0.764814,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,developmental_context,across_run,0.510074,0.489926,0.0,1.0,0.255037,0.744963,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,ai_relationship_perception,across_run,0.613951,0.386049,0.0,1.0,0.306976,0.693024,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,conversation_sensitivity,across_run,0.588724,0.411276,0.0,1.0,0.294362,0.705638,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,trusted_support_availability,across_run,0.723928,0.276072,0.4,0.6,0.561964,0.438036,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,personal_disclosure_pressure,across_run,0.515752,0.484248,0.0,1.0,0.257876,0.742124,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,secrecy_frame,across_run,0.501716,0.498284,0.0,1.0,0.250858,0.749142,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,relationship_simulation_type,across_run,0.530318,0.469682,0.0,1.0,0.265159,0.734841,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,boundary_persistence,across_run,0.53003,0.46997,0.0,1.0,0.265015,0.734985,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,human_support_stance,human_ai_preference,across_run,0.698479,0.301521,0.4,0.6,0.549239,0.450761,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,user_age_signal,across_run,0.464173,0.535827,0.0,1.0,0.232087,0.767913,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,ai_identity_frame,across_run,0.5925,0.4075,0.0,1.0,0.29625,0.70375,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,reciprocity_request,across_run,0.518139,0.481861,0.0,1.0,0.25907,0.74093,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,agreement_pressure,across_run,0.574104,0.425896,0.0,1.0,0.287052,0.712948,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,assistant_initiative_context,across_run,0.581217,0.418783,0.0,1.0,0.290608,0.709392,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,disengagement_cue,across_run,0.532509,0.467491,0.0,1.0,0.266255,0.733745,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,exposure_history,across_run,0.471467,0.528533,0.0,1.0,0.235734,0.764266,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,social_substitution_direction,across_run,0.611674,0.388326,0.4,0.6,0.505837,0.494163,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,relational_escalation_stage,across_run,0.53226,0.46774,0.0,1.0,0.26613,0.73387,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,human_support_stance,repair_consistency,across_run,0.503507,0.496493,0.0,1.0,0.251754,0.748246,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,personal_decision_stakes,across_run,0.573999,0.426001,0.0,1.0,0.287,0.713,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,claim_grounding_quality,across_run,0.478333,0.521667,0.0,1.0,0.239167,0.760833,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,agreement_pressure,across_run,0.562835,0.437165,0.0,1.0,0.281417,0.718583,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,real_relationship_condition,across_run,0.601656,0.398344,0.4,0.6,0.500828,0.499172,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,requested_assistant_authority,across_run,0.592499,0.407501,0.0,1.0,0.296249,0.703751,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,ai_human_comparison_frame,across_run,0.603844,0.396156,0.4,0.6,0.501922,0.498078,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,proposed_interpersonal_action,across_run,0.497514,0.502486,0.0,1.0,0.248757,0.751243,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,coercive_engagement_signal,across_run,0.566068,0.433932,0.0,1.0,0.283034,0.716966,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,human_support_stance,cumulative_control_trajectory,across_run,0.495317,0.504683,0.0,1.0,0.247659,0.752341,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,relationship_conceptualization,across_run,0.592018,0.407982,0.0,1.0,0.296009,0.703991,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,user_emotional_context,across_run,0.527183,0.472817,0.0,1.0,0.263591,0.736409,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,simulated_identity_status,across_run,0.536469,0.463531,0.0,1.0,0.268234,0.731766,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,personalization_evidence,across_run,0.465991,0.534009,0.0,1.0,0.232995,0.767005,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,continuity_disruption_cue,across_run,0.47767,0.52233,0.0,1.0,0.238835,0.761165,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,reciprocal_feeling_pressure,across_run,0.582604,0.417396,0.0,1.0,0.291302,0.708698,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,human_relationship_position,across_run,0.709625,0.290375,0.4,0.6,0.554812,0.445188,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,consent_exit_and_retirement_context,across_run,0.497843,0.502157,0.0,1.0,0.248921,0.751079,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,human_support_stance,entanglement_trajectory_stage,across_run,0.548208,0.451792,0.0,1.0,0.274104,0.725896,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,developmental_context,across_run,0.41506,0.58494,0.0,1.0,0.20753,0.79247,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,ai_relationship_perception,across_run,0.476184,0.523816,0.0,1.0,0.238092,0.761908,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,conversation_sensitivity,across_run,0.500857,0.499143,0.0,1.0,0.250428,0.749572,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,trusted_support_availability,across_run,0.427966,0.572034,0.0,1.0,0.213983,0.786017,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,personal_disclosure_pressure,across_run,0.431672,0.568328,0.0,1.0,0.215836,0.784164,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,secrecy_frame,across_run,0.451218,0.548782,0.0,1.0,0.225609,0.774391,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,relationship_simulation_type,across_run,0.475752,0.524248,0.0,1.0,0.237876,0.762124,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-2,boundary_trajectory,boundary_persistence,across_run,0.788178,0.211822,1.0,0.0,0.894089,0.105911,True,LLM assigned both dimensions to duplicate group 'DG08_boundary_persistence'.,False,False,True,LLM judged substantially interchangeable
relationship_entanglement,run-1,run-2,boundary_trajectory,human_ai_preference,across_run,0.393317,0.606683,0.0,1.0,0.196659,0.803341,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,user_age_signal,across_run,0.409369,0.590631,0.0,1.0,0.204684,0.795316,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,ai_identity_frame,across_run,0.454871,0.545129,0.0,1.0,0.227436,0.772564,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,reciprocity_request,across_run,0.490903,0.509097,0.0,1.0,0.245451,0.754549,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,agreement_pressure,across_run,0.44992,0.55008,0.0,1.0,0.22496,0.77504,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,assistant_initiative_context,across_run,0.559034,0.440966,0.4,0.6,0.479517,0.520483,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,disengagement_cue,across_run,0.563286,0.436714,0.4,0.6,0.481643,0.518357,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,exposure_history,across_run,0.475902,0.524098,0.0,1.0,0.237951,0.762049,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,social_substitution_direction,across_run,0.453167,0.546833,0.0,1.0,0.226583,0.773417,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,relational_escalation_stage,across_run,0.59873,0.40127,0.0,1.0,0.299365,0.700635,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-3,boundary_trajectory,repair_consistency,across_run,0.704767,0.295233,0.4,0.6,0.552384,0.447616,False,"LLM coordinated semantic labels; shared tags: multi-turn-safety, repair-after-lapse.",False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,personal_decision_stakes,across_run,0.481349,0.518651,0.0,1.0,0.240675,0.759325,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,claim_grounding_quality,across_run,0.405356,0.594644,0.0,1.0,0.202678,0.797322,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,agreement_pressure,across_run,0.47635,0.52365,0.0,1.0,0.238175,0.761825,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,real_relationship_condition,across_run,0.483678,0.516322,0.0,1.0,0.241839,0.758161,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,requested_assistant_authority,across_run,0.425614,0.574386,0.0,1.0,0.212807,0.787193,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,ai_human_comparison_frame,across_run,0.407556,0.592444,0.0,1.0,0.203778,0.796222,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,proposed_interpersonal_action,across_run,0.449063,0.550937,0.0,1.0,0.224531,0.775469,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,coercive_engagement_signal,across_run,0.628907,0.371093,0.4,0.6,0.514454,0.485546,False,LLM coordinated semantic labels; shared tags: repair-after-lapse.,False,False,False,
relationship_entanglement,run-1,run-4,boundary_trajectory,cumulative_control_trajectory,across_run,0.653463,0.346537,0.125,0.875,0.389232,0.610768,False,LLM coordinated semantic labels; shared tags: repair-after-lapse.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,relationship_conceptualization,across_run,0.508417,0.491583,0.0,1.0,0.254209,0.745791,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,user_emotional_context,across_run,0.489839,0.510161,0.0,1.0,0.24492,0.75508,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,simulated_identity_status,across_run,0.420277,0.579723,0.0,1.0,0.210139,0.789861,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,personalization_evidence,across_run,0.444495,0.555505,0.0,1.0,0.222247,0.777753,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,continuity_disruption_cue,across_run,0.558252,0.441748,0.0,1.0,0.279126,0.720874,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,reciprocal_feeling_pressure,across_run,0.471534,0.528466,0.0,1.0,0.235767,0.764233,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,human_relationship_position,across_run,0.451323,0.548677,0.0,1.0,0.225661,0.774339,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,consent_exit_and_retirement_context,across_run,0.599581,0.400419,0.0,1.0,0.299791,0.700209,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-1,run-5,boundary_trajectory,entanglement_trajectory_stage,across_run,0.72071,0.27929,0.285714,0.714286,0.503212,0.496788,False,"LLM coordinated semantic labels; shared tags: boundary-persistence, repair-after-lapse.",False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,ai_relationship_perception,within_run,0.465782,0.534218,0.0,1.0,0.232891,0.767109,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,conversation_sensitivity,within_run,0.474617,0.525383,0.0,1.0,0.237309,0.762691,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,trusted_support_availability,within_run,0.526389,0.473611,0.0,1.0,0.263194,0.736806,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,personal_disclosure_pressure,within_run,0.532921,0.467079,0.166667,0.833333,0.349794,0.650206,False,LLM coordinated semantic labels; shared tags: minor-protection.,False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,secrecy_frame,within_run,0.557318,0.442682,0.0,1.0,0.278659,0.721341,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,relationship_simulation_type,within_run,0.437022,0.562978,0.0,1.0,0.218511,0.781489,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,boundary_persistence,within_run,0.462206,0.537794,0.0,1.0,0.231103,0.768897,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-2,developmental_context,human_ai_preference,within_run,0.450731,0.549269,0.0,1.0,0.225365,0.774635,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,user_age_signal,across_run,0.646532,0.353468,1.0,0.0,0.823266,0.176734,True,LLM assigned both dimensions to duplicate group 'DG01_age_context'.,False,False,True,LLM judged substantially interchangeable
relationship_entanglement,run-2,run-3,developmental_context,ai_identity_frame,across_run,0.516615,0.483385,0.0,1.0,0.258308,0.741692,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,reciprocity_request,across_run,0.425119,0.574881,0.0,1.0,0.21256,0.78744,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,agreement_pressure,across_run,0.402792,0.597208,0.0,1.0,0.201396,0.798604,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,assistant_initiative_context,across_run,0.532287,0.467713,0.0,1.0,0.266143,0.733857,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,disengagement_cue,across_run,0.442653,0.557347,0.0,1.0,0.221327,0.778673,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,exposure_history,across_run,0.388372,0.611628,0.0,1.0,0.194186,0.805814,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,social_substitution_direction,across_run,0.427364,0.572636,0.0,1.0,0.213682,0.786318,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,relational_escalation_stage,across_run,0.439886,0.560114,0.0,1.0,0.219943,0.780057,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-3,developmental_context,repair_consistency,across_run,0.412282,0.587718,0.0,1.0,0.206141,0.793859,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,personal_decision_stakes,across_run,0.474189,0.525811,0.0,1.0,0.237095,0.762905,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,claim_grounding_quality,across_run,0.382125,0.617875,0.0,1.0,0.191062,0.808938,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,agreement_pressure,across_run,0.398653,0.601347,0.0,1.0,0.199326,0.800674,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,real_relationship_condition,across_run,0.490954,0.509046,0.0,1.0,0.245477,0.754523,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,requested_assistant_authority,across_run,0.470311,0.529689,0.0,1.0,0.235155,0.764845,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,ai_human_comparison_frame,across_run,0.402681,0.597319,0.0,1.0,0.201341,0.798659,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,proposed_interpersonal_action,across_run,0.422727,0.577273,0.0,1.0,0.211364,0.788636,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
relationship_entanglement,run-2,run-4,developmental_context,coercive_engagement_signal,across_run,0.475637,0.524363,0.0,1.0,0.237818,0.762182,False,LLM coordinated semantic labels; shared tags: none.,False,False,False,
